GeneID	Du145 siControl	Du145 siCDCA2	PC4	LNCap	22RV1	Du145	PC3	Prostate
140680	47	120	450	498	629	263	416	219
85364	132	471	554	372	368	477	831	188
100507459	21	24	62	104	118	69	44	26
6666	198	317	3051	1768	696	1398	2664	431
101929937	17	18	44	52	29	63	57	16
80023	318	470	395	829	1484	831	938	260
57761	556	2061	1591	1501	5347	1043	983	175
10616	971	2655	1111	2199	4094	2618	1821	976
128637	220	345	1338	1056	800	1137	1264	780
1457	1483	1760	2913	2553	1142	4153	4519	697
6939	6	4	0	0	42	8	6	4
107985387	0	1	0	0	0	1	0	0
140809	1366	1872	1302	2481	318	5222	1622	218
107985423	14	4	20	130	39	77	6	5
105372491	0	0	0	0	0	1	0	0
85508	0	0	0	0	38	0	0	0
113278	32	58	8	78	54	126	121	212
83541	116	265	523	476	245	343	348	255
51378	0	2	1	1	2	6	1	6
105372492	0	0	0	0	0	0	0	0
343637	7	4	0	16	96	37	2	4
105372494	0	0	0	1	1	0	1	1
9491	1129	2344	1512	1666	1347	2621	2292	730
105372493	0	1	1	1	3	3	6	1
55321	9	25	7	34	568	150	74	28
105372496	1	1	4	2	2	4	3	1
400831	0	0	0	0	0	0	1	1
642636	1	0	0	0	0	1	97	0
9751	74	140	24	4	54	507	953	140
100528031	46	84	68	302	6	105	358	31
27111	2	8	11	224	5	9	39	15
100507495	30	23	96	115	78	185	212	59
2280	2066	2332	3631	3708	2080	4265	14538	2148
102465524	0	3	3	0	0	0	5	0
105372497	0	0	1	0	0	1	0	0
55968	367	487	823	1056	1328	918	3900	595
284759	2	1	1	0	0	4	743	2
105372499	0	0	0	0	0	0	90	0
105372498	0	0	0	0	0	2	1	0
128646	0	2	0	1	0	0	65	2
107985409	0	0	0	0	0	0	120	1
10326	13	18	23	4	2	91	2637	10
55423	0	1	0	0	0	4	29	2
101929010	0	0	0	0	0	0	3	0
105369219	0	0	0	0	0	0	82	3
100289473	0	1	1	0	1	0	0	3
107984104	0	0	0	0	0	4	2	1
105372501	0	0	0	0	0	2	4	0
107984088	1	2	1	0	0	8	5	4
102724545	0	2	1	0	0	8	10	7
140885	109	155	193	36	13	699	2026	134
727993	0	0	0	0	0	0	0	1
5173	0	0	0	0	0	0	2	0
140901	125	224	1585	878	488	784	1621	210
105372502	0	0	2	0	1	0	0	0
388780	4	16	0	10	44	7	0	6
7053	0	0	0	16	4	0	0	11
105372503	0	0	0	2	0	0	0	0
343641	0	0	0	3	0	0	0	0
6628	1331	2404	3946	1945	3037	2868	2962	630
100113378	0	1	1	0	1	1	4	0
79175	23	69	354	273	123	224	373	108
105372504	0	0	0	0	1	0	0	0
117532	0	0	5	1	6	6	6	4
105372505	0	0	0	1	2	0	2	1
10528	217	756	3304	2862	2748	1850	2887	531
100302138	0	0	1	2	0	2	4	0
692213	0	0	20	9	3	9	19	0
677831	0	0	7	11	1	1	4	0
692201	0	2	40	26	8	21	24	7
26793	0	0	9	3	0	2	3	2
26792	0	2	12	7	6	1	5	4
3420	466	841	857	1280	1509	1202	1630	557
105372507	4	4	0	1	0	4	4	17
57593	28	37	1	28	107	196	30	612
105372506	1	1	0	1	0	1	0	4
56265	0	0	0	0	1	0	0	159
128653	0	4	0	0	0	2	0	0
100288797	3	3	0	1	0	6	1	0
64773	136	211	219	530	971	686	432	543
64601	104	155	516	353	412	384	903	359
5786	139	188	1714	904	494	983	1874	807
2797	0	1	15	43	8	17	8	37
64949	125	265	1007	980	1283	327	680	507
101929098	0	0	0	0	0	0	0	0
5020	0	0	0	0	0	0	0	1
551	0	0	0	0	2	0	0	0
100134015	1	2	7	6	21	4	11	17
22888	28	39	106	125	222	125	288	115
60493	126	223	813	1034	111	360	650	120
9762	33	72	75	196	85	192	269	306
107985414	0	0	8	13	62	6	25	19
65992	111	259	779	1098	1374	371	587	372
3704	200	584	338	377	1886	550	595	267
83959	23	54	183	202	241	144	538	105
25943	87	104	5	148	33	450	453	310
105372508	0	0	0	0	0	0	0	0
105372509	0	0	0	0	0	0	0	1
8455	338	309	1623	1398	214	2045	2951	479
64096	0	0	0	0	0	0	0	0
80332	0	0	0	1	9	2	2	861
6614	0	0	0	3	0	2	1	25
116835	2	3	14	2	12	10	18	69
54976	360	627	736	559	825	1008	1345	100
25876	0	4	8	11	109	7	3	6
1059	486	874	990	1862	2806	1425	3883	625
994	882	1579	1765	836	1335	4651	4696	186
101929125	2	2	3	3	12	40	35	2
55317	78	101	215	379	165	306	480	136
57506	157	197	3278	3490	1545	2172	5622	1096
107985395	3	5	14	34	10	12	8	5
80025	262	420	1388	1392	481	1328	1785	430
406896	0	0	0	1	0	0	1	0
100302282	0	0	0	1	0	0	0	0
11237	116	141	819	535	241	564	1173	227
54498	697	1441	139	133	82	2127	2039	231
728228	0	3	1	1	0	11	7	2
146	2	1	2	0	0	5	32	82
105372510	0	0	0	0	0	0	1	0
5621	908	895	780	1349	206	2291	7054	1087
23627	0	0	0	0	1	0	0	2
149830	0	0	0	0	0	0	0	0
105372511	1	0	0	0	0	2	0	0
9770	93	47	59	59	14	324	481	175
107985392	0	0	0	3	0	2	1	0
9962	242	225	927	418	84	1197	1630	616
29058	782	1018	1025	1736	627	1462	2494	1248
5111	772	1267	2638	2201	1643	1787	1865	218
100302739	78	176	370	320	26	257	278	29
8760	543	651	1232	939	457	1695	1833	509
128674	0	1	0	0	1	0	1	1
100507629	0	0	0	0	0	0	0	0
107985411	0	0	0	0	0	0	0	0
643406	4	8	0	1	3	25	0	1
105372513	0	0	0	0	3	3	0	0
149837	74	61	0	5	28	319	3	14
101929207	0	0	0	0	0	0	0	0
56261	56	150	349	833	193	213	698	534
105372514	0	0	0	0	0	0	0	0
149840	12	11	12	44	102	26	50	60
1114	0	0	0	0	242	1	0	167
51605	163	277	630	327	378	408	994	99
84515	149	273	1628	781	653	971	1764	294
101929225	1	0	5	2	16	3	14	6
54675	221	277	1029	1101	564	433	866	773
164312	11	20	63	29	33	43	16	64
55612	133	194	57	187	60	466	4177	87
101929244	0	0	0	0	0	0	0	1
105372516	0	0	0	0	0	0	0	0
105372517	0	0	0	0	1	0	1	0
650	0	4	78	4	180	4	70	28
101929265	0	0	0	0	0	0	0	0
101929288	0	0	0	0	0	0	0	0
101929312	0	0	0	0	0	0	0	0
102465865	0	0	0	0	0	0	0	0
105372518	0	0	0	0	0	0	0	0
54363	0	0	0	0	1	0	1	0
56255	199	145	835	1064	525	473	1955	774
105372520	0	0	1	1	0	2	3	3
23236	44	51	236	136	241	220	140	293
100874337	0	0	0	0	0	1	0	0
105372521	0	0	0	1	48	5	2	15
26767	0	0	0	0	0	0	0	0
105372522	0	0	0	0	1	0	0	6
5332	37	81	811	702	239	458	1273	271
101929329	0	0	0	0	0	0	1	1
24141	0	0	1	0	15	0	2	32
57144	0	0	1	0	0	0	0	14
105372523	0	0	0	0	1	0	0	0
101929348	0	0	0	0	0	0	0	0
101929371	0	0	0	0	0	0	0	0
100131208	0	0	0	0	0	0	0	1
63926	97	77	254	780	55	216	354	61
105372524	0	0	0	0	0	0	2	0
6616	6	15	0	0	81	55	3	60
112268268	0	0	0	0	2	1	0	0
8195	338	581	964	756	590	815	1250	468
128710	63	45	354	456	141	267	444	169
182	21	28	262	611	5	135	4038	645
102465525	0	0	0	0	0	0	0	0
101929395	0	0	0	4	0	0	1	20
107985398	0	0	0	0	0	0	0	0
105372525	0	0	0	0	0	0	0	0
101929413	0	0	0	0	0	0	0	0
728434	0	0	0	0	0	0	0	0
105372527	0	0	0	1	0	0	0	0
105372528	0	0	0	0	0	0	0	1
339593	0	0	0	0	0	0	0	0
105372529	0	0	0	0	0	0	0	0
105372530	0	0	0	0	0	0	0	0
728450	0	0	0	0	0	0	0	0
22903	114	156	739	369	138	356	1116	387
105372531	0	0	0	0	0	0	0	0
107985406	0	0	0	0	0	0	0	0
107985407	0	0	0	0	0	0	0	1
105372532	0	0	0	0	0	0	0	0
101929486	0	0	1	0	0	0	3	0
102606466	0	0	1	0	0	0	0	0
105372535	0	0	1	1	2	0	7	0
100505515	0	0	0	0	0	0	0	0
55304	0	0	125	130	2	0	2902	106
55617	57	91	198	176	46	134	161	100
140862	1	0	6	3	3	2	5	19
105372539	0	0	8	3	2	1	1	6
100505536	0	0	1	0	0	1	1	0
51575	119	160	808	727	1763	568	1056	415
79133	63	141	293	276	194	187	233	113
80343	0	0	0	0	0	0	0	3
140733	9	6	80	3	23	40	28	82
23767	33	22	1710	1	38	93	131	176
140848	0	0	0	0	0	0	1	0
100379174	0	0	0	0	0	0	0	0
107985394	0	0	0	0	3	0	0	11
613266	0	0	0	0	0	0	1	1
55614	70	101	433	215	244	476	577	149
105372541	0	0	0	0	0	0	0	0
105372542	0	0	0	0	0	0	0	0
6629	328	440	1038	628	1370	641	1382	305
56914	0	0	0	0	0	0	0	0
105372544	0	0	0	0	0	0	0	0
105372545	0	0	0	0	0	0	0	0
5126	0	0	11	0	5	0	0	66
105372546	0	0	0	0	0	0	0	0
631	16	20	15	11	26	55	38	1
11034	1459	1005	4356	2965	2913	2891	5983	4898
6238	141	92	2162	3238	827	2462	6185	1686
140836	0	0	0	0	0	0	0	0
105372547	0	0	0	0	0	0	0	0
107985440	0	0	0	1	0	0	0	0
105372548	0	0	0	0	0	0	0	0
105372549	1	2	42	12	18	29	18	7
27131	360	507	1632	1265	637	1104	1050	446
692086	3	0	25	12	2	10	13	4
92667	182	438	811	621	368	751	995	126
58495	14	19	84	108	131	27	3	55
100303755	48	130	141	213	126	124	171	40
57325	143	224	457	339	180	281	468	180
105372551	0	0	0	0	0	0	0	0
7692	28	85	283	312	188	315	589	236
105372550	3	0	15	8	0	10	16	5
107985418	0	0	0	0	0	1	0	0
440757	0	0	0	0	0	0	0	0
55184	4	13	117	58	34	60	131	66
10621	50	108	285	294	132	175	350	107
100422875	0	0	0	1	0	0	0	0
10741	131	141	778	751	199	442	944	183
10483	576	976	2612	3343	698	1344	2008	692
388789	101	188	294	590	645	226	381	250
92675	242	447	843	411	518	443	943	155
101929526	0	0	1	0	1	0	0	0
107985399	0	0	11	1	2	4	5	2
29075	2	0	2	10	0	5	7	3
100270804	0	1	17	23	11	20	36	30
100128496	0	0	0	0	0	0	0	0
140856	0	0	0	0	0	0	0	0
102724734	0	0	1	2	0	0	0	1
107985442	0	0	0	0	0	0	0	0
101929547	0	0	1	0	0	0	0	2
57419	0	0	41	6	0	2	13	110
100130264	0	0	1	0	0	0	0	1
107987276	3	1	1	6	2	14	29	3
54453	225	298	17	193	11	755	3376	265
51126	396	787	754	1870	323	910	1425	372
105372553	1	1	23	64	10	22	30	7
51340	202	229	819	965	403	508	999	313
26074	0	7	1	15	0	3	2	14
105372554	0	0	0	0	0	0	0	0
107985413	0	0	0	0	0	0	0	0
101929575	0	0	3	1	0	0	0	0
3642	0	0	2	0	0	0	1	4
57186	249	131	1372	936	40	1243	879	830
105372555	0	0	0	0	0	0	0	0
105372556	0	0	0	0	0	0	0	0
55857	18	27	129	147	65	135	281	143
101929591	1	0	2	1	0	3	7	2
22803	763	904	2205	1752	824	2155	2687	477
644524	7	19	0	0	0	41	0	0
105372558	0	1	0	0	0	9	0	0
112268271	2	6	69	83	8	117	22	0
4821	0	0	3	6	0	0	2	0
101929625	0	0	0	0	0	0	0	0
101929608	0	0	0	0	0	0	0	0
5075	0	0	6	52	85	0	0	0
100270679	0	0	0	0	0	0	0	0
105372560	0	0	0	0	0	0	0	0
105372561	0	0	0	0	0	0	0	0
101929663	0	0	0	0	0	0	0	0
284788	0	0	0	0	1	0	0	0
105372562	0	0	0	0	0	0	0	0
105372563	0	0	0	0	0	0	0	0
105372564	0	0	0	0	0	0	1	0
140828	0	0	3	1	1	0	4784	54
3170	6	10	6	2	0	15	2366	14
101929685	0	0	0	0	0	0	1	0
105372566	0	0	0	0	0	0	1	0
105372567	0	0	0	0	0	0	0	0
105372568	0	0	0	0	0	0	0	0
107985449	0	0	0	0	0	0	0	0
101929707	0	0	0	6	0	0	0	0
105372569	0	0	0	0	0	0	0	0
6754	0	0	0	0	0	0	0	0
7056	68	70	4	3	0	158	18	104
22918	0	0	0	0	0	0	3	276
200261	0	0	0	0	0	0	0	0
100505664	0	0	0	1	0	0	0	1
105372572	0	0	1	0	0	1	0	0
105372571	0	1	0	1	2	0	3	2
29107	145	514	271	162	379	278	399	86
100505683	1	1	9	4	12	8	13	6
64412	69	120	507	488	338	242	698	199
63908	33	148	213	277	184	224	343	182
128817	0	0	0	0	1	1	0	1
140880	0	0	0	0	0	0	0	0
10047	0	0	0	0	0	0	0	0
164380	0	0	0	0	0	0	0	0
128821	0	0	0	0	0	0	0	0
128822	0	0	0	0	0	0	0	0
1471	324	578	373	1277	3653	1200	2840	4491
107985383	0	0	0	0	0	0	0	0
105372573	0	0	0	0	0	0	0	0
1472	0	0	0	2	0	0	55	162
105372574	0	0	0	0	0	0	0	0
1469	0	0	0	10	2	0	154	177
107985432	0	0	0	0	0	0	0	0
105372575	0	0	0	0	0	0	0	0
1470	0	0	0	0	0	0	14	27
1473	0	0	0	0	0	0	0	26
92086	0	0	6	30	30	4	1	35
107985438	1	1	5	2	30	5	3	5
105372576	0	0	0	0	0	0	1	0
400839	0	0	0	0	0	0	0	0
105372577	0	0	0	0	0	0	0	0
105372585	0	0	0	0	0	0	0	0
79953	0	0	0	0	0	0	19	11
107985402	0	0	2	0	0	0	1	2
105372578	2	2	310	701	136	1	25	295
8530	0	0	2	1	3	0	2	13
57136	515	402	2528	3294	388	1980	2596	712
84532	19	69	107	51	24	70	140	1161
30813	4	22	0	0	5	40	0	3
284798	0	0	0	0	4	0	0	0
101926889	0	0	2	8	1	3	4	7
955	139	334	1868	1515	1197	996	1958	1378
105372579	0	1	43	23	22	24	164	24
5834	498	686	3321	3291	1756	1749	14381	2607
26090	401	506	1754	1046	1380	1130	1004	522
105372581	0	3	8	5	4	3	13	0
9837	160	275	1691	830	411	565	815	25
22981	10	14	29	91	102	151	347	324
140838	104	121	227	229	53	325	667	50
102724826	14	24	83	173	92	123	172	55
26152	46	78	543	697	499	757	1229	505
107985400	0	1	17	10	14	10	33	26
105372582	7	2	85	33	21	29	48	12
728882	1	0	58	3	14	5	8	40
101926935	2	5	50	24	38	37	40	52
101926955	0	0	0	0	0	1	0	0
100134868	15	9	42	5	27	67	86	35
284800	1	0	34	1	4	5	6	9
149934	3	1	19	5	1	3	3	1
284801	0	0	0	0	0	0	0	0
724033	2	3	3	1	7	1	1	2
100289097	38	34	265	115	553	103	203	68
102723316	3	3	25	21	84	20	17	3
105379476	1	1	4	22	5	12	10	4
647476	0	1	0	1	0	2	1	0
105379477	1	5	20	25	50	11	9	26
102723390	11	5	110	38	172	39	20	20
105379478	0	0	0	0	2	1	0	0
400841	3	5	0	3	0	28	0	0
107985433	2	0	0	0	9	1	1	3
105372586	0	1	1	0	0	4	1	0
105372587	0	0	1	0	0	1	1	0
284802	41	27	195	191	307	170	55	77
140678	0	0	10	9	27	6	3	5
105379481	9	11	9	4	12	4	10	5
107987280	3	4	3	5	0	31	5	1
102723552	1	0	18	12	76	9	4	10
245929	0	0	0	0	0	0	0	0
245930	0	0	0	0	0	0	0	0
117285	0	0	0	0	0	0	0	0
245932	0	0	0	0	0	0	0	0
245934	0	0	0	0	0	0	0	0
245935	0	0	0	0	1	0	0	1
245936	0	0	0	0	0	0	0	0
245937	0	0	0	0	0	0	0	5
28954	0	1	0	0	0	0	0	31
140875	0	0	0	0	1	0	0	1
81502	968	1376	3506	2593	1825	3321	3485	1259
100874042	4	6	13	16	23	30	26	19
107985416	3	0	3	2	9	29	7	4
105372588	0	0	5	0	0	10	3	1
3397	1143	1204	3142	423	1660	3488	5622	600
100422904	0	0	0	0	0	1	0	0
84701	0	0	0	0	1	1	0	9
598	1743	2050	1326	1440	750	3552	4925	731
105372589	0	1	4	2	0	13	18	3
103021294	414	505	263	294	14	860	1205	99
22974	994	1376	3445	1293	621	5375	4146	14
85366	0	0	10	3	2	7	14	10
2307	0	0	0	2	0	0	0	16
128853	3	6	0	6	20	12	2	48
164395	1	1	6	4	5	4	9	10
81572	133	339	382	511	627	374	576	131
343702	0	0	1	0	187	0	0	0
140706	12	14	1	3	15	15	0	44
3055	1	0	0	1	1	3	0	14
9777	534	823	1909	1574	393	2324	2786	621
107985403	24	32	93	85	16	124	151	44
128854	4	3	7	2	0	4	18	9
5326	154	559	923	556	92	724	981	133
23509	646	819	2621	1736	317	2538	2546	361
100302183	12	14	29	27	8	26	25	10
9371	256	393	2378	1819	1236	1510	2484	462
171023	342	487	2155	1151	556	3325	3568	582
140688	49	85	425	291	83	365	531	314
101929698	1	2	1	2	1	5	0	1
105372592	0	0	0	0	0	2	0	0
149950	0	0	0	0	0	0	0	0
284805	0	0	0	0	3	1	0	10
149951	205	220	613	494	628	383	625	430
1789	17	33	554	137	65	208	228	37
22919	1540	2239	1931	2181	630	3111	3052	677
388795	25	18	425	64	252	165	94	151
140732	0	0	0	0	0	0	0	0
80341	0	0	0	0	0	0	0	28
128859	0	0	0	0	0	0	0	0
359710	0	0	0	0	0	0	0	0
149954	0	0	0	0	0	0	9	0
105372714	0	0	0	0	0	0	0	0
140683	0	0	0	0	0	0	0	60
317716	0	0	0	2	16	0	0	0
128861	0	0	0	0	0	0	0	0
51297	0	0	0	0	0	0	0	0
105372593	0	0	0	0	0	0	0	0
92747	0	0	0	6	60	1	0	2
105372594	0	0	5	0	38	0	0	1
51654	159	361	614	445	663	489	671	203
6640	198	205	281	619	411	468	503	414
9139	54	98	1233	1339	319	698	960	1866
63941	129	317	425	942	734	685	325	1048
128864	2	2	5	10	1	8	5	7
170487	0	0	71	156	125	6	17	87
1869	324	758	1616	749	1313	1056	855	36
11264	25	17	1	1	562	118	2	361
84905	9	21	214	122	96	112	137	119
101929746	0	1	7	6	0	2	9	6
128866	481	1029	1372	1506	1204	1467	2636	911
101926888	14	17	12	68	11	48	13	9
22913	641	1037	2711	1495	3198	1986	2664	836
100616434	0	0	0	0	0	0	0	0
8894	1455	1811	2148	2716	4438	3108	3439	732
434	0	0	12	9	13	3	14	2
191	1794	2652	3915	5377	2201	3791	4004	1142
107985381	2	3	4	5	13	7	8	3
83737	603	569	1942	1287	226	2348	2531	587
693229	0	0	0	0	0	0	0	0
83658	227	494	1436	1271	4360	475	1817	948
84557	58	104	252	148	1689	163	24	383
128869	258	436	932	411	867	551	616	172
105372599	0	0	0	1	1	0	0	0
58476	130	85	2723	1907	608	680	654	613
23054	141	228	2575	1211	304	2178	2075	551
128872	0	0	3	1	1	2	1	0
2686	16	37	423	276	421	373	90	470
55902	326	291	803	707	572	700	1118	381
2937	567	1092	1555	1794	1352	1816	1262	510
57644	2	5	69	24	58	63	39	159
107985393	1	0	8	4	20	11	5	11
574501	0	0	1	1	1	1	2	1
100616134	0	0	1	1	0	1	1	1
26133	385	556	1965	1645	703	1678	2660	1001
111089941	247	304	260	183	214	744	393	145
55741	229	281	265	152	177	688	392	123
10544	461	820	5	38	60	1134	692	105
10893	249	277	117	348	426	836	118	141
101410538	504	819	778	1333	1391	1676	585	556
3692	1433	3514	1873	1597	3416	3276	2482	572
140846	0	4	0	7	3	6	2	0
128876	1	0	0	0	0	2	0	0
55245	387	702	234	239	303	1105	841	251
554250	0	0	0	1	0	2	0	1
8200	1	1	0	1	2	8	0	9
100302125	0	0	1	0	0	3	3	0
11190	193	203	1875	941	401	3652	2088	367
102725201	4	6	54	27	7	83	56	8
140873	0	0	1	0	0	5	2	0
51614	761	1239	3388	2376	4672	2464	3665	1332
80307	15	16	34	105	125	1368	254	98
6676	118	187	35	36	52	413	210	20
8904	1074	1519	1254	1390	1032	2638	3750	949
10137	793	826	2782	1995	464	2056	2423	521
9054	296	449	622	724	399	920	838	233
140823	503	875	694	857	1985	966	981	270
9584	469	1043	4534	3874	1885	4206	3704	2661
51230	355	365	1411	1136	1231	1433	1643	361
51282	278	566	678	1217	3391	680	704	514
140894	0	2	5	2	5	4	4	1
647979	1915	743	5714	5056	1827	6052	12516	2369
2036	199	147	844	907	184	1499	1694	364
100130373	0	1	0	4	0	1	0	3
105372602	5	4	16	12	1	27	34	7
25980	193	431	945	574	591	632	903	270
22839	225	387	1960	1290	744	1177	2991	650
101926987	0	0	2	3	4	2	1	10
10398	739	722	10	121	82	2507	242	9983
60436	65	86	599	284	310	291	338	159
100527943	565	939	507	839	432	902	924	162
107985397	0	0	0	2	2	2	0	1
55969	764	1414	640	1147	474	1201	1241	208
84174	73	69	85	147	148	148	176	51
57446	385	326	1251	1414	294	1469	1328	1119
79980	377	478	1292	390	739	946	770	149
140710	104	129	4833	3048	1124	2059	2893	1103
140711	21	67	78	59	53	53	51	18
25939	440	1208	1566	1448	277	1255	1353	365
5933	186	277	884	400	184	666	709	53
140699	10	17	96	45	21	111	104	35
6185	1535	2346	6512	6160	3737	10191	11142	2517
2691	0	0	0	1	1	0	0	0
63905	462	1000	729	691	1039	1075	1014	483
105372606	0	1	0	2	2	3	5	1
6714	129	252	612	1143	394	950	2711	824
10904	312	694	738	973	474	874	2671	779
4826	1	1	13	13	0	17	97	28
105372608	0	0	0	0	0	0	0	0
100861522	0	0	0	0	0	0	0	0
100287792	0	0	0	1	0	2	0	0
105372609	0	0	0	0	0	0	0	0
56259	261	456	895	372	557	732	1145	274
128434	56	83	5	47	151	140	131	181
9675	179	289	925	525	331	775	1172	264
58490	395	565	939	761	357	1189	1243	352
7052	7913	7906	43	80	56	27574	8606	635
107987281	0	2	0	0	0	7	0	0
85449	6	2	1	2	0	56	25	88
149684	0	0	0	0	0	0	0	4
671	0	1	0	0	0	0	0	4
3929	0	1	0	3	0	4	0	0
388796	113	861	407	214	423	348	208	132
26776	1	0	6	6	0	10	5	0
26777	0	0	2	6	2	4	9	2
677839	0	0	2	6	2	7	3	0
677840	0	0	0	0	1	1	2	0
128439	56	191	152	95	406	165	151	183
677821	1	1	1	2	1	1	1	3
677837	0	2	5	2	0	2	2	2
57148	862	1032	1823	1681	451	2757	3266	814
100616190	0	0	0	0	0	0	0	0
149685	0	0	0	1	0	0	0	0
343578	9	19	0	2	1	86	0	5
140679	0	0	0	0	0	0	0	0
79913	86	136	349	173	177	370	338	100
26051	46	50	1	0	2	129	1	24
81610	719	910	2266	663	100	1612	1138	37
60625	73	148	341	265	103	383	486	157
107985448	0	0	0	0	0	0	0	0
339568	0	0	0	0	0	0	0	0
102724950	0	0	0	0	0	0	0	0
105372614	0	0	0	0	0	0	0	0
105372613	0	0	1	0	0	0	0	0
100505663	0	0	0	0	0	0	0	0
105372616	0	0	0	0	0	0	0	0
105372617	0	0	0	1	0	0	0	0
105372618	0	0	0	0	0	0	0	1
107985446	0	0	0	1	0	0	0	0
102724968	0	0	0	0	0	0	0	0
107985435	0	0	1	0	1	0	0	0
105372620	0	0	0	0	0	0	0	0
9935	1	0	1141	1373	113	2	4	260
101927098	0	0	6	1	0	0	10	1
109623474	0	0	0	0	0	0	0	0
100128988	0	0	1	0	1	1	3	0
105372621	1	1	0	0	0	5	100	0
7150	503	821	4152	2967	1531	2766	5644	877
101927117	32	48	246	170	62	165	341	57
5335	118	202	2779	1450	361	982	3008	967
102466912	0	1	1	0	0	2	1	0
23051	197	176	906	853	179	1295	1969	265
64900	17	12	325	401	260	295	729	417
90187	1	1	29	32	161	31	63	146
84181	150	195	2322	1646	1298	1550	2285	868
101927182	0	0	7	0	0	0	0	0
105372622	0	0	0	0	1	0	0	0
11122	0	0	210	0	0	1	0	27
105372624	0	0	2	0	0	0	0	2
101927159	0	0	0	0	0	0	0	1
105372623	0	0	0	0	0	0	0	0
101927138	0	0	1	0	0	0	0	0
6431	945	695	5943	3750	2178	3579	3027	2862
26013	8	11	4	59	23	192	151	116
10110	2	3	1	22	41	45	24	24
51098	189	215	580	325	282	395	406	173
4605	791	2055	4906	1018	1769	3245	1776	7
149699	0	0	0	0	0	0	0	0
101927200	0	0	0	0	0	0	0	0
107985441	0	0	0	0	1	0	0	0
105372625	0	0	0	0	0	0	0	0
105372626	0	0	0	0	0	0	0	0
84969	53	80	3	34	25	257	2	51
57158	3	2	0	0	0	28	67	464
51526	346	720	624	576	306	1200	628	285
100505783	25	13	19	33	81	75	77	72
78997	0	0	1	1	7	1	5	3
128486	79	56	494	498	118	513	563	199
140902	0	0	0	0	0	2	0	0
105372629	0	0	0	0	0	0	0	0
3172	0	0	0	0	2	1	2	0
101927219	0	0	0	0	0	0	0	0
100500813	0	0	0	0	0	0	0	0
101927242	0	0	0	3	0	0	1	0
140834	0	0	2	0	0	0	0	0
79183	351	650	816	715	198	1328	1380	175
10955	1458	730	2562	2845	1035	5408	5437	1328
11142	111	180	98	106	270	217	406	251
100	91	209	5	187	22	294	206	40
79015	8	30	0	0	0	28	0	0
106144538	5	12	0	3	1	15	3	0
8839	135	170	2	1	7	912	9	60
60598	42	127	0	2	18	182	7	20
140730	189	269	2	58	10	705	3	71
7529	3200	2822	4376	5337	5952	7935	8940	2337
80336	29	137	150	1078	2045	1262	1034	419
10953	293	741	907	1225	451	782	2736	189
100505826	4	2	4	14	1	6	13	0
6789	243	271	1174	586	143	1300	1496	227
3787	1	2	18	1	3	13	9	18
149708	0	0	1	3	0	0	2	1
128488	0	0	0	3	0	0	0	0
101929863	0	0	0	1	0	1	16	2
5266	9	10	3	101	3	30	2975	1
101929866	0	0	0	0	0	0	10	0
6406	0	0	0	2	5	1	5	3029
6407	0	0	0	1	0	1	0	1473
105372630	0	0	0	1	0	4	7	0
6590	43	51	2	156	9	172	608	33
8785	0	5	1	1	3	11	3	4
11317	2	2	1	2	0	4	0	0
6385	3409	3827	3172	1700	391	8160	4660	710
90196	235	426	684	630	252	545	674	221
767557	249	632	69	54	36	507	304	136
27296	1	2	49	26	2	48	49	10
107985404	4	6	11	1	5	17	24	20
55861	243	614	34	11	28	505	280	138
107985405	23	52	59	63	6	199	256	33
51604	452	1118	956	985	784	3029	3833	550
102465487	0	0	0	1	0	1	2	3
105372631	0	1	14	2	7	9	10	16
10406	47	75	0	2	3	298	5	183
107987282	0	0	0	0	0	0	0	0
10816	0	0	0	1	0	0	0	1
140870	0	0	0	0	0	1	0	0
100526773	0	0	0	0	0	1	1	0
57119	0	0	0	0	0	0	1	0
90199	0	0	0	0	0	0	0	1
259240	0	0	0	0	0	0	0	0
140832	0	0	0	0	0	0	0	0
259239	0	0	0	0	0	4	0	0
280664	1	1	0	1	0	25	6	0
164237	1	0	0	1	0	13	2	0
100500897	0	0	0	0	0	1	1	0
140686	13	15	6	7	10	54	84	6
391253	0	0	0	0	0	1	0	0
116092	304	580	432	302	446	774	1413	154
11065	671	974	1676	576	798	1620	1941	10
7125	2	0	0	0	8	11	0	16
90203	89	122	421	248	290	930	1187	390
10005	89	143	251	275	356	305	499	141
140831	21	27	56	71	58	80	114	21
90204	14	36	411	297	258	466	413	114
128497	9	13	22	35	51	61	35	22
140825	6	10	7	17	20	32	16	8
5476	658	1168	2268	744	866	5643	4466	472
5360	76	112	153	56	568	375	2087	299
107985388	3	4	24	41	4	48	57	26
63935	138	247	587	340	452	646	525	277
63925	76	101	876	623	440	978	778	403
4318	3	0	0	0	21	14	57	3
109729184	3	4	0	0	37	34	36	1
57468	3	1	1	1	13	20	38	1
105372632	6	3	0	0	72	21	63	2
57727	216	341	1770	697	401	869	923	445
958	84	156	0	2	4	422	133	153
64405	2	0	0	0	0	0	0	27
51006	353	683	1326	794	1243	1087	1410	625
63916	139	175	548	704	139	651	938	504
105372633	1	0	0	1	0	2	0	21
100130934	1	3	3	8	0	12	1	7
55713	0	0	1	176	1	3	134	197
7686	0	0	0	4	0	0	2	6
128506	0	0	0	0	0	0	0	0
64849	4	5	163	84	282	7	18	223
112858	206	332	425	584	356	334	463	198
81031	119	103	8	16	127	475	555	687
